10,100,0.8,1,0.4666666666666667,0.607523862998
10,100,0.8,2,0.4066666666666667,0.599663110612
20,100,0.8,1,0.5933333333333334,0.629983155531
20,100,0.8,2,0.5133333333333333,0.623806850084
10,100,0.9,1,0.46,0.595451993262
10,100,0.9,2,0.42,0.549691184728
20,100,0.9,1,0.52,0.651319483436
20,100,0.9,2,0.49333333333333335,0.623245367771
